gbifID;Especie_POWO032025;Latitude;Longitude;continent;countryC
45818624;Acianthera sicaria;8.68000;-83.21000;NORTH_AMERICA;CR
45818633;Acianthera;9.52000;-83.86000;NORTH_AMERICA;CR
45818645;Acianthera;9.47000;-83.85000;NORTH_AMERICA;CR
46356724;Acianthera hartwegiifolia;;;NORTH_AMERICA;MX
46356770;Acianthera eximia;16.00417;-96.12667;NORTH_AMERICA;MX
46356771;Acianthera hondurensis;;;NORTH_AMERICA;MX
46356774;Acianthera hondurensis;;;NORTH_AMERICA;MX
46356775;Acianthera hondurensis;;;NORTH_AMERICA;MX
46356776;Acianthera eximia;16.00444;-96.12694;NORTH_AMERICA;MX
46356779;Acianthera circumplexa;18.55000;-95.18333;NORTH_AMERICA;MX
46356783;Acianthera hartwegiifolia;17.12222;-98.69333;NORTH_AMERICA;MX
46378579;Acianthera circumplexa;;;NORTH_AMERICA;MX
46378721;Acianthera angustifolia;;;NORTH_AMERICA;MX
46378759;Acianthera hintonii;;;NORTH_AMERICA;MX
46379019;Acianthera chrysantha;;;NORTH_AMERICA;MX
46379189;Acianthera angustifolia;;;NORTH_AMERICA;MX
46379250;Acianthera angustifolia;16.80056;-93.38556;NORTH_AMERICA;MX
46379309;Acianthera chrysantha;;;NORTH_AMERICA;MX
46379415;Acianthera angustifolia;;;NORTH_AMERICA;MX
46379495;Acianthera erinacea;;;NORTH_AMERICA;MX
46379534;Acianthera angustifolia;;;NORTH_AMERICA;MX
46379541;Acianthera angustifolia;;;NORTH_AMERICA;MX
46379612;Acianthera angustifolia;;;NORTH_AMERICA;MX
46379823;Acianthera angustifolia;;;NORTH_AMERICA;MX
46379948;Acianthera angustifolia;;;NORTH_AMERICA;MX
46380033;Acianthera tikalensis;18.10194;-89.43083;NORTH_AMERICA;MX
46380037;Acianthera sicaria;15.49444;-87.45444;NORTH_AMERICA;HN
46380069;Acianthera hondurensis;;;NORTH_AMERICA;MX
46380108;Acianthera obscura;;;NORTH_AMERICA;MX
46380971;Acianthera tikalensis;;;NORTH_AMERICA;MX
46422750;Acianthera circumplexa;;;NORTH_AMERICA;MX
67028306;Acianthera unguicallosa;;;NORTH_AMERICA;MX
67028330;Acianthera unguicallosa;;;NORTH_AMERICA;MX
125822218;Acianthera pantasmi;;;NORTH_AMERICA;NI
125822219;Acianthera pantasmi;;;NORTH_AMERICA;NI
144887871;Acianthera denticulata;;;NORTH_AMERICA;CU
144887884;Acianthera oricola;;;NORTH_AMERICA;CU
177006489;Acianthera verecunda;10.43330;-83.98330;NORTH_AMERICA;CR
218888256;Acianthera eximia;15.95000;-96.46667;NORTH_AMERICA;MX
328238147;Acianthera laxa;;;NORTH_AMERICA;JM
436989571;Acianthera erinacea;;;NORTH_AMERICA;PA
437322893;Acianthera circumplexa;;;NORTH_AMERICA;MX
437322894;Acianthera circumplexa;;;NORTH_AMERICA;MX
437322896;Acianthera pubescens;;;NORTH_AMERICA;DO
437322948;Acianthera erosa;;;NORTH_AMERICA;DO
437323331;Acianthera wilsonii;;;NORTH_AMERICA;DO
437323332;Acianthera wilsonii;;;NORTH_AMERICA;GP
437323333;Acianthera wilsonii;;;NORTH_AMERICA;PR
437323447;Acianthera prostrata;;;NORTH_AMERICA;CU
437496949;Acianthera testifolia;;;NORTH_AMERICA;MQ
437654870;Acianthera rubroviridis;;;NORTH_AMERICA;CU
437655241;Acianthera trichophora;;;NORTH_AMERICA;CU
437655242;Acianthera trichophora;;;NORTH_AMERICA;CU
437655244;Acianthera violacea;;;NORTH_AMERICA;MX
437655245;Acianthera wilsonii;;;NORTH_AMERICA;GP
437655246;Acianthera wilsonii;;;NORTH_AMERICA;GP
437655247;Acianthera wilsonii;;;NORTH_AMERICA;DO
437786233;Acianthera circumplexa;;;NORTH_AMERICA;MX
437987807;Acianthera chrysantha;;;NORTH_AMERICA;MX
437988061;Acianthera murex;;;NORTH_AMERICA;CU
437988198;Acianthera violacea;;;NORTH_AMERICA;MX
437988199;Acianthera pubescens;;;NORTH_AMERICA;DO
437988200;Acianthera wilsonii;;;NORTH_AMERICA;GP
437988201;Acianthera wilsonii;;;NORTH_AMERICA;GP
438320963;Acianthera circumplexa;;;NORTH_AMERICA;GT
438321271;Acianthera hirsutula;;;NORTH_AMERICA;JM
438321478;Acianthera pubescens;;;NORTH_AMERICA;MX
438321479;Acianthera pubescens;;;NORTH_AMERICA;MX
438495561;Acianthera testifolia;;;NORTH_AMERICA;CU
438495562;Acianthera testifolia;;;NORTH_AMERICA;MQ
438548537;Acianthera auriculata;14.63679;-61.01582;NORTH_AMERICA;MQ
438653623;Acianthera pubescens;;;NORTH_AMERICA;PR
438653678;Acianthera rubroviridis;;;NORTH_AMERICA;CU
438654014;Acianthera wilsonii;;;NORTH_AMERICA;GP
438654130;Acianthera pubescens;;;NORTH_AMERICA;MX
438654131;Acianthera pubescens;;;NORTH_AMERICA;MX
438828698;Acianthera testifolia;;;NORTH_AMERICA;DO
438828699;Acianthera testifolia;;;NORTH_AMERICA;MQ
438987568;Acianthera wilsonii;;;NORTH_AMERICA;DO
438987569;Acianthera wilsonii;;;NORTH_AMERICA;GP
439161773;Acianthera appendiculata;;;NORTH_AMERICA;DO
439161798;Acianthera testifolia;;;NORTH_AMERICA;CU
439321197;Acianthera wilsonii;;;NORTH_AMERICA;GP
439321198;Acianthera wilsonii;;;NORTH_AMERICA;PR
439494988;Acianthera testifolia;;;NORTH_AMERICA;MQ
476430626;Acianthera decipiens;;;NORTH_AMERICA;CR
476430682;Acianthera gigantea;;;NORTH_AMERICA;CR
476430796;Acianthera pantasmi;;;NORTH_AMERICA;CR
476430802;Acianthera gigantea;;;NORTH_AMERICA;CR
476431422;Acianthera lepidota;;;NORTH_AMERICA;CR
476431708;Acianthera lepidota;;;NORTH_AMERICA;CR
476432173;Acianthera lojae;;;NORTH_AMERICA;CR
476432290;Acianthera lojae;;;NORTH_AMERICA;CR
476433435;Acianthera cogniauxiana;;;NORTH_AMERICA;CR
476433580;Acianthera sicaria;;;NORTH_AMERICA;CR
614549327;Acianthera decipiens;8.78514;-82.95910;NORTH_AMERICA;CR
614549330;Acianthera pantasmi;8.78614;-82.96089;NORTH_AMERICA;CR
614588792;Acianthera verecunda;;;NORTH_AMERICA;CR
614668158;Acianthera;8.89644;-82.87425;NORTH_AMERICA;CR
658477586;Acianthera wilsonii;;;NORTH_AMERICA;GP
658480424;Acianthera wilsonii;;;NORTH_AMERICA;GP
658485278;Acianthera wilsonii;;;NORTH_AMERICA;GP
665644803;Acianthera lojae;;;NORTH_AMERICA;CR
665644812;Acianthera pantasmi;;;NORTH_AMERICA;CR
665645131;Acianthera decipiens;;;NORTH_AMERICA;CR
730282288;Acianthera lojae;8.78075;-82.96022;NORTH_AMERICA;CR
730300886;Acianthera;8.88375;-83.07667;NORTH_AMERICA;CR
730303898;Acianthera cogniauxiana;8.79497;-82.97042;NORTH_AMERICA;CR
883367717;Acianthera verecunda;10.42090;-84.01990;NORTH_AMERICA;CR
883367781;Acianthera verecunda;10.42090;-84.01990;NORTH_AMERICA;CR
883368358;Acianthera pantasmi;10.42090;-84.01990;NORTH_AMERICA;CR
883368413;Acianthera pantasmi;10.42090;-84.01990;NORTH_AMERICA;CR
883381890;Acianthera pantasmi;10.42090;-84.01990;NORTH_AMERICA;CR
912014584;Acianthera pubescens;;;NORTH_AMERICA;MX
912017574;Acianthera pubescens;;;NORTH_AMERICA;MX
912030754;Acianthera sicaria;;;NORTH_AMERICA;CR
912033554;Acianthera hirsutula;;;NORTH_AMERICA;JM
912036095;Acianthera capillaris;;;NORTH_AMERICA;MX
912036563;Acianthera circumplexa;;;NORTH_AMERICA;CR
912037328;Acianthera oligantha;;;NORTH_AMERICA;PA
912039314;Acianthera tikalensis;;;NORTH_AMERICA;BZ
912040228;Acianthera ciliata;;;NORTH_AMERICA;TT
912040656;Acianthera erinacea;;;NORTH_AMERICA;BZ
912041880;Acianthera angustisepala;;;NORTH_AMERICA;BZ
912048077;Acianthera erinacea;;;NORTH_AMERICA;BZ
912062468;Acianthera pubescens;;;NORTH_AMERICA;MX
912063363;Acianthera odontotepala;;;NORTH_AMERICA;JM
912073747;Acianthera sicaria;;;NORTH_AMERICA;CR
912073987;Acianthera ciliata;;;NORTH_AMERICA;CR
912075888;Acianthera chrysantha;;;NORTH_AMERICA;MX
912128999;Acianthera prostrata;;;NORTH_AMERICA;CU
912129007;Acianthera prostrata;;;NORTH_AMERICA;CU
912129047;Acianthera trichophora;;;NORTH_AMERICA;CU
912129050;Acianthera denticulata;;;NORTH_AMERICA;CU
912129052;Acianthera rubroviridis;;;NORTH_AMERICA;CU
912129064;Acianthera denticulata;;;NORTH_AMERICA;CU
912129074;Acianthera circumplexa;;;NORTH_AMERICA;MX
912129078;Acianthera angustifolia;;;NORTH_AMERICA;MX
912129086;Acianthera pantasmi;;;NORTH_AMERICA;NI
912129088;Acianthera odontotepala;;;NORTH_AMERICA;CU
912129089;Acianthera trichophora;;;NORTH_AMERICA;CU
912387444;Acianthera sicaria;;;NORTH_AMERICA;TT
912387468;Acianthera costaricensis;;;NORTH_AMERICA;CR
912387491;Acianthera johnsonii;;;NORTH_AMERICA;HN
912387509;Acianthera cachensis;;;NORTH_AMERICA;CR
912387511;Acianthera cachensis;;;NORTH_AMERICA;CR
912387525;Acianthera johnsonii;;;NORTH_AMERICA;HN
912387847;Acianthera chrysantha;;;NORTH_AMERICA;MX
912387920;Acianthera chrysantha;;;NORTH_AMERICA;MX
912387945;Acianthera chrysantha;;;NORTH_AMERICA;MX
912387970;Acianthera chrysantha;;;NORTH_AMERICA;MX
912401546;Acianthera hondurensis;16.20000;-89.03333;NORTH_AMERICA;BZ
912471035;Acianthera angustifolia;;;NORTH_AMERICA;GT
912471073;Acianthera pubescens;;;NORTH_AMERICA;MX
912471156;Acianthera obscura;;;NORTH_AMERICA;MX
912471159;Acianthera wilsonii;;;NORTH_AMERICA;JM
912471172;Acianthera trichophora;;;NORTH_AMERICA;CU
912471192;Acianthera trichophora;;;NORTH_AMERICA;CU
912471196;Acianthera wilsonii;;;NORTH_AMERICA;JM
912471218;Acianthera prostrata;;;NORTH_AMERICA;CU
912471284;Acianthera hirsutula;;;NORTH_AMERICA;JM
912471294;Acianthera obscura;;;NORTH_AMERICA;MX
912471296;Acianthera murex;;;NORTH_AMERICA;CU
912471312;Acianthera hirsutula;;;NORTH_AMERICA;JM
912471318;Acianthera odontotepala;;;NORTH_AMERICA;CU
912618886;Acianthera angustifolia;;;NORTH_AMERICA;CU
912618931;Acianthera rubroviridis;;;NORTH_AMERICA;CU
1038921176;Acianthera murex;;;NORTH_AMERICA;CU
1038951934;Acianthera trichophora;;;NORTH_AMERICA;CU
1038975438;Acianthera odontotepala;;;NORTH_AMERICA;CU
1038978647;Acianthera rubroviridis;;;NORTH_AMERICA;CU
1038987461;Acianthera trichophora;;;NORTH_AMERICA;CU
1055324500;Acianthera hirsutula;18.15142;-77.31901;NORTH_AMERICA;JM
1055329197;Acianthera alpestris;18.15142;-77.31901;NORTH_AMERICA;JM
1055369026;Acianthera wilsonii;18.89445;-70.48463;NORTH_AMERICA;DO
1055512422;Acianthera wilsonii;18.89445;-70.48463;NORTH_AMERICA;DO
1055623982;Acianthera testifolia;14.65255;-61.02129;NORTH_AMERICA;MQ
1055758427;Acianthera ellipsophylla;;;NORTH_AMERICA;PA
1055828232;Acianthera wilsonii;15.43560;-61.35576;NORTH_AMERICA;DM
1055875899;Acianthera hirsutula;18.15142;-77.31901;NORTH_AMERICA;JM
1055985540;Acianthera capillaris;14.65255;-61.02129;NORTH_AMERICA;MQ
1056163037;Acianthera wilsonii;;;NORTH_AMERICA;PR
1056286006;Acianthera caymanensis;;;NORTH_AMERICA;KY
1056343067;Acianthera hirsutula;18.15142;-77.31901;NORTH_AMERICA;JM
1056396161;Acianthera laxa;18.15142;-77.31901;NORTH_AMERICA;JM
1056502191;Acianthera chrysantha;;;NORTH_AMERICA;MX
1056506305;Acianthera chrysantha;;;NORTH_AMERICA;MX
1056508649;Acianthera angustifolia;;;NORTH_AMERICA;MX
1056527660;Acianthera angustifolia;;;NORTH_AMERICA;MX
1056602965;Acianthera laxa;18.15142;-77.31901;NORTH_AMERICA;JM
1056632829;Acianthera ciliata;10.40719;-61.39066;NORTH_AMERICA;TT
1056771642;Acianthera murex;;;NORTH_AMERICA;CU
1056891782;Acianthera testifolia;;;NORTH_AMERICA;CU
1056927101;Acianthera sicaria;;;NORTH_AMERICA;PA
1056927105;Acianthera erinacea;;;NORTH_AMERICA;PA
1057002637;Acianthera alpestris;18.15142;-77.31901;NORTH_AMERICA;JM
1057059767;Acianthera erinacea;;;NORTH_AMERICA;GT
1057071778;Acianthera pubescens;;;NORTH_AMERICA;NI
1057320777;Acianthera laxa;18.15142;-77.31901;NORTH_AMERICA;JM
1057354173;Acianthera alpestris;18.15142;-77.31901;NORTH_AMERICA;JM
1057362729;Acianthera pubescens;;;NORTH_AMERICA;PR
1057363304;Acianthera polystachya;;;NORTH_AMERICA;CR
1057426435;Acianthera testifolia;18.15142;-77.31901;NORTH_AMERICA;JM
1057567575;Acianthera alpestris;18.15142;-77.31901;NORTH_AMERICA;JM
1095277644;Acianthera crepiniana;;;NORTH_AMERICA;CU
1095987548;Acianthera eximia;15.95000;-96.46667;NORTH_AMERICA;MX
1095987549;Acianthera pubescens;;;NORTH_AMERICA;MX
1096351727;Acianthera laxa;;;NORTH_AMERICA;JM
1096651521;Acianthera sicaria;;;NORTH_AMERICA;PA
1096766316;Acianthera denticulata;;;NORTH_AMERICA;HT
1096766320;Acianthera denticulata;;;NORTH_AMERICA;HT
1096766351;Acianthera denticulata;;;NORTH_AMERICA;HT
1096766354;Acianthera denticulata;;;NORTH_AMERICA;HT
1096766358;Acianthera odontotepala;;;NORTH_AMERICA;DO
1096766371;Acianthera denticulata;;;NORTH_AMERICA;HT
1096766379;Acianthera denticulata;;;NORTH_AMERICA;HT
1096766392;Acianthera angustifolia;;;NORTH_AMERICA;HT
1096766394;Acianthera testifolia;;;NORTH_AMERICA;DO
1096766399;Acianthera angustifolia;;;NORTH_AMERICA;DO
1096766407;Acianthera angustifolia;;;NORTH_AMERICA;DO
1096766409;Acianthera angustifolia;;;NORTH_AMERICA;DO
1096766819;Acianthera appendiculata;;;NORTH_AMERICA;DO
1096766835;Acianthera erosa;;;NORTH_AMERICA;DO
1096766837;Acianthera appendiculata;;;NORTH_AMERICA;DO
1135455621;Acianthera sicaria;8.68333;-83.21667;NORTH_AMERICA;CR
1144746478;Acianthera capillaris;14.65250;-61.02139;NORTH_AMERICA;MQ
1144746512;Acianthera circumplexa;16.93556;-96.21083;NORTH_AMERICA;MX
1144746517;Acianthera capillaris;14.65250;-61.02139;NORTH_AMERICA;MQ
1144746542;Acianthera murex;21.62111;-79.03639;NORTH_AMERICA;CU
1144746559;Acianthera pubescens;18.65917;-96.11583;NORTH_AMERICA;MX
1144746564;Acianthera laxa;18.15139;-77.31889;NORTH_AMERICA;JM
1144746574;Acianthera pubescens;18.65917;-96.11583;NORTH_AMERICA;MX
1144746606;Acianthera trichophora;21.62111;-79.03639;NORTH_AMERICA;CU
1211087968;Acianthera testifolia;;;NORTH_AMERICA;JM
1211088450;Acianthera laxa;;;NORTH_AMERICA;JM
1228166628;Acianthera sicaria;9.83330;-83.75000;NORTH_AMERICA;CR
1228199569;Acianthera pubescens;14.91670;-88.91670;NORTH_AMERICA;HN
1228207238;Acianthera pubescens;13.70000;-86.16670;NORTH_AMERICA;NI
1228281947;Acianthera sicaria;10.00000;-84.83330;NORTH_AMERICA;CR
1228354067;Acianthera erinacea;14.83330;-90.00000;NORTH_AMERICA;GT
1228432188;Acianthera cogniauxiana;8.50000;-82.25000;NORTH_AMERICA;PA
1228582792;Acianthera verecunda;10.00000;-84.83330;NORTH_AMERICA;CR
1228603876;Acianthera johnsonii;15.00000;-91.91670;NORTH_AMERICA;GT
1230517369;Acianthera;;;NORTH_AMERICA;CR
1230987627;Acianthera costaricensis;;;NORTH_AMERICA;CR
1231002953;Acianthera testifolia;;;NORTH_AMERICA;JM
1231003049;Acianthera laxa;;;NORTH_AMERICA;JM
1231003195;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231003203;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231003219;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003229;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003246;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231003248;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231003269;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003292;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003310;Acianthera alpestris;;;NORTH_AMERICA;JM
1231003316;Acianthera johnsonii;;;NORTH_AMERICA;CR
1231003327;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231003333;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231003334;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231003339;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003341;Acianthera pantasmi;;;NORTH_AMERICA;CR
1231003343;Acianthera geminicaulina;;;NORTH_AMERICA;CR
1231003345;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003347;Acianthera johnsonii;;;NORTH_AMERICA;CR
1231003350;Acianthera johnsonii;;;NORTH_AMERICA;CR
1231003355;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003360;Acianthera johnsonii;;;NORTH_AMERICA;CR
1231003406;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231003421;Acianthera johnsonii;;;NORTH_AMERICA;CR
1231003429;Acianthera sicaria;;;NORTH_AMERICA;CR
1231003456;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231006215;Acianthera decipiens;;;NORTH_AMERICA;CR
1231006228;Acianthera geminicaulina;;;NORTH_AMERICA;CR
1231006241;Acianthera geminicaulina;;;NORTH_AMERICA;CR
1231006247;Acianthera decipiens;;;NORTH_AMERICA;CR
1231006264;Acianthera testifolia;;;NORTH_AMERICA;CR
1231006278;Acianthera testifolia;;;NORTH_AMERICA;CR
1231006317;Acianthera decipiens;;;NORTH_AMERICA;CR
1231006321;Acianthera decipiens;;;NORTH_AMERICA;CR
1231006325;Acianthera testifolia;;;NORTH_AMERICA;CR
1231006342;Acianthera testifolia;;;NORTH_AMERICA;CR
1231006365;Acianthera testifolia;;;NORTH_AMERICA;PA
1231022601;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231022605;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231022611;Acianthera cachensis;;;NORTH_AMERICA;CR
1231022622;Acianthera cachensis;;;NORTH_AMERICA;CR
1231022627;Acianthera erinacea;;;NORTH_AMERICA;CR
1231022681;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231022690;Acianthera erinacea;;;NORTH_AMERICA;CR
1231022695;Acianthera cogniauxiana;;;NORTH_AMERICA;CR
1231022711;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231022755;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231022843;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231022858;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231022866;Acianthera cachensis;;;NORTH_AMERICA;CR
1231022941;Acianthera circumplexa;;;NORTH_AMERICA;CR
1231023082;Acianthera beyrodtiana;;;NORTH_AMERICA;CR
1231023197;Acianthera ciliata;;;NORTH_AMERICA;CR
1231023244;Acianthera sicaria;;;NORTH_AMERICA;CR
1253592825;Acianthera pantasmi;8.69028;-83.23194;NORTH_AMERICA;CR
1253603950;Acianthera sicaria;10.26667;-84.78333;NORTH_AMERICA;CR
1253609212;Acianthera sicaria;9.40417;-83.08750;NORTH_AMERICA;CR
1253609315;Acianthera pantasmi;10.40028;-84.04583;NORTH_AMERICA;CR
1253609334;Acianthera pantasmi;10.40028;-84.04583;NORTH_AMERICA;CR
1253615006;Acianthera cogniauxiana;10.33333;-84.83333;NORTH_AMERICA;CR
1253615036;Acianthera ellipsophylla;9.58333;-82.60000;NORTH_AMERICA;CR
1253615914;Acianthera sicaria;9.71250;-84.13000;NORTH_AMERICA;CR
1253616324;Acianthera sigmoidea;10.51444;-84.97917;NORTH_AMERICA;CR
1253616797;Acianthera circumplexa;9.71250;-84.10583;NORTH_AMERICA;CR
1253617165;Acianthera johnsonii;10.05833;-84.01667;NORTH_AMERICA;CR
1253617188;Acianthera circumplexa;9.86139;-84.14361;NORTH_AMERICA;CR
1253627008;Acianthera sicaria;9.02500;-82.96111;NORTH_AMERICA;CR
1253631088;Acianthera decipiens;9.44722;-83.04167;NORTH_AMERICA;CR
1253635878;Acianthera pantasmi;8.67083;-83.20139;NORTH_AMERICA;CR
1253639686;Acianthera hondurensis;10.23556;-83.92306;NORTH_AMERICA;CR
1253642911;Acianthera cogniauxiana;10.25833;-84.79306;NORTH_AMERICA;CR
1253655165;Acianthera circumplexa;9.00911;-82.82812;NORTH_AMERICA;CR
1253655201;Acianthera circumplexa;8.97222;-82.83472;NORTH_AMERICA;CR
1253693618;Acianthera cogniauxiana;10.06111;-83.98611;NORTH_AMERICA;CR
1253702837;Acianthera cogniauxiana;10.26667;-84.80000;NORTH_AMERICA;CR
1253710714;Acianthera lepidota;8.80000;-82.96667;NORTH_AMERICA;CR
1253746860;Acianthera verecunda;10.83056;-84.96944;NORTH_AMERICA;CR
1253746887;Acianthera verecunda;10.83056;-84.96944;NORTH_AMERICA;CR
1253746902;Acianthera verecunda;10.83056;-84.96944;NORTH_AMERICA;CR
1253746904;Acianthera verecunda;10.83056;-84.96944;NORTH_AMERICA;CR
1253758992;Acianthera geminicaulina;9.82500;-83.06389;NORTH_AMERICA;CR
1253816512;Acianthera pantasmi;9.69111;-84.20694;NORTH_AMERICA;CR
1253816516;Acianthera pantasmi;9.69111;-84.20694;NORTH_AMERICA;CR
1253816840;Acianthera cogniauxiana;10.04722;-83.98889;NORTH_AMERICA;CR
1253816845;Acianthera cogniauxiana;10.04722;-83.98889;NORTH_AMERICA;CR
1253816846;Acianthera cogniauxiana;10.04722;-83.98889;NORTH_AMERICA;CR
1253818679;Acianthera cogniauxiana;9.55000;-83.79500;NORTH_AMERICA;CR
1253826409;Acianthera decipiens;9.48889;-83.95833;NORTH_AMERICA;CR
1253829454;Acianthera decipiens;10.57000;-84.34889;NORTH_AMERICA;CR
1253829463;Acianthera decipiens;10.57000;-84.34889;NORTH_AMERICA;CR
1253853062;Acianthera verecunda;10.06667;-83.71667;NORTH_AMERICA;CR
1253860353;Acianthera pantasmi;10.45278;-84.65833;NORTH_AMERICA;CR
1253873936;Acianthera johnsonii;10.93139;-85.45972;NORTH_AMERICA;CR
1253882113;Acianthera johnsonii;10.98000;-85.47500;NORTH_AMERICA;CR
1253882121;Acianthera johnsonii;10.98000;-85.47500;NORTH_AMERICA;CR
1253882148;Acianthera johnsonii;10.98000;-85.47500;NORTH_AMERICA;CR
1253883008;Acianthera lojae;9.78500;-83.75944;NORTH_AMERICA;CR
1253897250;Acianthera hondurensis;10.53333;-83.51667;NORTH_AMERICA;CR
1253910681;Acianthera cogniauxiana;9.72639;-84.36944;NORTH_AMERICA;CR
1257577255;Acianthera erinacea;;;NORTH_AMERICA;GT
1257577369;Acianthera cogniauxiana;;;NORTH_AMERICA;CR
1257577377;Acianthera cogniauxiana;;;NORTH_AMERICA;PA
1257577387;Acianthera pantasmi;;;NORTH_AMERICA;CR
1257577402;Acianthera crassilabia;9.77000;-83.95000;NORTH_AMERICA;CR
1257577415;Acianthera decipiens;;;NORTH_AMERICA;CR
1257577418;Acianthera geminicaulina;;;NORTH_AMERICA;CR
1257577420;Acianthera ellipsophylla;;;NORTH_AMERICA;PA
1257577421;Acianthera lojae;;;NORTH_AMERICA;PA
1257577422;Acianthera hondurensis;;;NORTH_AMERICA;MX
1257577467;Acianthera aberrans;;;NORTH_AMERICA;PA
1257577516;Acianthera oscitans;;;NORTH_AMERICA;HN
1257577521;Acianthera lepidota;;;NORTH_AMERICA;PA
1257577534;Acianthera cachensis;;;NORTH_AMERICA;CR
1257578161;Acianthera erinacea;;;NORTH_AMERICA;GT
1257578170;Acianthera erinacea;;;NORTH_AMERICA;BZ
1257578174;Acianthera sigmoidea;10.54000;-84.89000;NORTH_AMERICA;CR
1257578177;Acianthera erinacea;;;NORTH_AMERICA;CR
1257578188;Acianthera erinacea;;;NORTH_AMERICA;HN
1257578283;Acianthera angustisepala;;;NORTH_AMERICA;BZ
1257578293;Acianthera angustifolia;16.50000;-92.50000;NORTH_AMERICA;MX
1257578297;Acianthera angustisepala;;;NORTH_AMERICA;GT
1257578300;Acianthera angustifolia;;;NORTH_AMERICA;BZ
1257578304;Acianthera circumplexa;;;NORTH_AMERICA;GT
1257578314;Acianthera hondurensis;;;NORTH_AMERICA;BZ
1257578317;Acianthera geminicaulina;;;NORTH_AMERICA;CR
1257578320;Acianthera crassilabia;;;NORTH_AMERICA;CR
1257578326;Acianthera cogniauxiana;;;NORTH_AMERICA;PA
1257578328;Acianthera angustisepala;16.79861;-91.47056;NORTH_AMERICA;MX
1257578332;Acianthera hondurensis;;;NORTH_AMERICA;HN
1257578342;Acianthera pantasmi;14.45000;-89.06667;NORTH_AMERICA;HN
1257578343;Acianthera obscura;;;NORTH_AMERICA;MX
1257578347;Acianthera decipiens;;;NORTH_AMERICA;PA
1257578356;Acianthera lojae;;;NORTH_AMERICA;PA
1257578361;Acianthera ciliata;;;NORTH_AMERICA;CR
1257578364;Acianthera tikalensis;;;NORTH_AMERICA;BZ
1257578369;Acianthera pubescens;;;NORTH_AMERICA;GT
1257578370;Acianthera pantasmi;;;NORTH_AMERICA;NI
1257578375;Acianthera sicaria;;;NORTH_AMERICA;CR
1257578377;Acianthera pubescens;;;NORTH_AMERICA;PA
1257578379;Acianthera lojae;;;NORTH_AMERICA;CR
1257578382;Acianthera sicaria;;;NORTH_AMERICA;PA
1257578383;Acianthera herrerae;;;NORTH_AMERICA;GT
1257578387;Acianthera pubescens;;;NORTH_AMERICA;MX
1257578393;Acianthera violacea;;;NORTH_AMERICA;GT
1257578394;Acianthera verecunda;;;NORTH_AMERICA;CR
1257578399;Acianthera tikalensis;;;NORTH_AMERICA;MX
1257578403;Acianthera pubescens;;;NORTH_AMERICA;CR
1257578407;Acianthera costaricensis;;;NORTH_AMERICA;CR
1257578412;Acianthera tikalensis;;;NORTH_AMERICA;GT
1257578512;Acianthera johnsonii;15.13778;-89.71083;NORTH_AMERICA;GT
1257578514;Acianthera johnsonii;;;NORTH_AMERICA;HN
1257578519;Acianthera johnsonii;;;NORTH_AMERICA;MX
1257578539;Acianthera oscitans;;;NORTH_AMERICA;PA
1257578558;Acianthera lepidota;;;NORTH_AMERICA;PA
1257578567;Acianthera cachensis;;;NORTH_AMERICA;CR
1257578571;Acianthera butcheri;;;NORTH_AMERICA;PA
1257578582;Acianthera johnsonii;;;NORTH_AMERICA;CR
1257578599;Acianthera testifolia;;;NORTH_AMERICA;CR
1257578603;Acianthera testifolia;;;NORTH_AMERICA;GT
1257591032;Acianthera prostrata;;;NORTH_AMERICA;CU
1257591202;Acianthera capillaris;;;NORTH_AMERICA;MQ
1257756114;Acianthera simpliciflora;;;NORTH_AMERICA;DO
1257758090;Acianthera oricola;;;NORTH_AMERICA;JM
1257758129;Acianthera caymanensis;;;NORTH_AMERICA;JM
1257883775;Acianthera decipiens;;;NORTH_AMERICA;CR
1257883795;Acianthera lojae;;;NORTH_AMERICA;PA
1257945889;Acianthera cogniauxiana;10.33333;-84.73333;NORTH_AMERICA;CR
1257982124;Acianthera wilsonii;;;NORTH_AMERICA;PR
1258048978;Acianthera;;;NORTH_AMERICA;CR
