species,countryCode,Longitude,Latitude,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species2,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode2,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
Acianthera macuconensis,AR,"-53,96","-26,64",417067015,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera macuconensis,,SPECIES,Specklinia gonzalezii (Pabst) Luer,Specklinia gonzalezii (Pabst) Luer,,AR,"El Piñalito, Arroyo Manduví",Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26.64,-53.96,,,,,,,,,,,2839416,2839415,PRESERVED_SPECIMEN,CTES,HERB,175199,,"Johnson, A. E.",,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.427Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera klingelfusii,AR,"-53,98",-26,417067047,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera klingelfusii,,SPECIES,"Acianthera klingelfusii Luer, Toscano & Baptista","Acianthera klingelfusii Luer, Toscano & D.H. Baptista",,AR,"Gobernador Lanusse, Campo Los Palmitos",Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26,-53.98,,,,,,,,,,,7564927,7564927,PRESERVED_SPECIMEN,SI,HERB,202983,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.427Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera macuconensis,AR,"-53,96","-26,64",417067048,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera macuconensis,,SPECIES,Specklinia gonzalezii (Pabst) Luer,Specklinia gonzalezii (Pabst) Luer,,AR,Arroyo Alegría y Ruta Nº 20,Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26.64,-53.96,,,,,,,,,,,2839416,2839415,PRESERVED_SPECIMEN,SI,HERB,202980,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.451Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera macuconensis,AR,"-53,96","-26,64",417067049,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera macuconensis,,SPECIES,Specklinia gonzalezii (Pabst) Luer,Specklinia gonzalezii (Pabst) Luer,,AR,Tobuna. Salto arroyo Alegría,Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26.64,-53.96,,,,,,,,,,,2839416,2839415,PRESERVED_SPECIMEN,SI,HERB,202982,,"Johnson, A. E.",,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.546Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera hygrophila,AR,"-53,96","-26,64",417067050,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera hygrophila,,SPECIES,"Specklinia hygrophila (Barb.Rodr.) Luer, 2004",Specklinia hygrophila (Barb. Rodr.) Luer,,AR,P. P. Cruce Caballero,Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26.64,-53.96,,,,,,,,,,,7404382,2839428,PRESERVED_SPECIMEN,SI,HERB,203014,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.280Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera muscosa,AR,"-54,41","-25,88",417067053,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera muscosa,,SPECIES,Specklinia muscosa (Barb.Rodr.) Luer,Specklinia muscosa (Barb. Rodr.) Luer var. muscosa -,,AR,"Parque Nacional Iguazú, Bernabé mendez",Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-25.88,-54.41,,,,,,,,,,,2839467,2839466,PRESERVED_SPECIMEN,SI,HERB,202961,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.546Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera klingelfusii,AR,"-53,96","-26,64",417067075,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera klingelfusii,,SPECIES,"Acianthera klingelfusii Luer, Toscano & Baptista","Acianthera klingelfusii Luer, Toscano & D.H. Baptista",,AR,"El Piñalito, Arroyo Manduví",Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26.64,-53.96,,,,,,,,,,,7564927,7564927,PRESERVED_SPECIMEN,SI,HERB,173955,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:11.452Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera auriculata,MQ,-6,15,438548537,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02103467,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera auriculata,,SPECIES,Acianthera auriculata (Lindl.) Pridgeon & M.W.Chase,Acianthera auriculata (Lindl.) Pridgeon & M.W.Chase,(Lindl.) Pridgeon & M.W.Chase,MQ,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,1.463.679,-6.101.582,,,,,,,,,,,2840017,2840017,PRESERVED_SPECIMEN,MNHN,P,P02103467,,Feldmann,,CC_BY_4_0,,"Hahn, L.",,,2025-02-26T13:14:06.394Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
Acianthera decipiens,CR,-83,9,614549327,dcf2e144-9956-491f-a5ac-8990c7fea3b9,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera decipiens,,SPECIES,Acianthera decipiens (Ames & C.Schweinf.) Pridgeon & M.W.Chase,Acianthera decipiens,Ames & C. Schweinf.,CR,,Puntarenas,PRESENT,,a4d6cc6b-4c62-4015-ad7b-1ba69847a616,8.785.139,-82.959.097,,,,,,,,,,,2839889,2839889,PRESERVED_SPECIMEN,OTS,Herbarium - Las Cruces Biological Station,2221,,"Oviedo-Brenes, Federico",,CC_BY_4_0,,,,,2025-02-02T16:38:59.664Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera pantasmi,CR,-83,9,614549330,dcf2e144-9956-491f-a5ac-8990c7fea3b9,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmi,,SPECIES,Acianthera pantasmi (Rchb.f.) Pridgeon & M.W.Chase,Acianthera pantasmi,(Rchb.f.) Pridgeon & M.W.Chase,CR,,Puntarenas,PRESENT,,a4d6cc6b-4c62-4015-ad7b-1ba69847a616,8.786.139,-82.960.889,,,,,,,,,,,2839819,2839819,PRESERVED_SPECIMEN,OTS,Herbarium - Las Cruces Biological Station,2222,,"Oviedo-Brenes, Federico",,CC_BY_4_0,,,,,2025-02-02T16:38:59.663Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
,CR,-83,9,614668158,d6fa86b9-8906-4622-9ebc-24d393c9ac12,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera sp,,CR,,Puntarenas,PRESENT,,a4d6cc6b-4c62-4015-ad7b-1ba69847a616,8.896.444,-8.287.425,,,,,,,,,,,7848554,,LIVING_SPECIMEN,OTS,Wilson Botanical Garden - Las Cruces Biological Station,20120067,,-,,CC_BY_4_0,,"Oviedo-Brenes, Federico",,,2025-02-02T16:34:29.674Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;INSTITUTION_MATCH_NONE
Acianthera klotzschiana,PY,"-54,83","-25,27",684429002,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera klotzschiana,,SPECIES,Acianthera klotzcheana (Rchb.f.) Pridgeon & M.W.Chase,Acianthera klotzcheana (Rchb. f.) Pridgeon & M.W. Chase,,PY,13 Km S de Fortuna,Alto Paraná,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-25.27,-54.83,,,,,,,,,,,7845059,2839553,PRESERVED_SPECIMEN,CTES,HERB,83085,,"Schinini, A.",,CC_BY_4_0,,"Krapovickas, A.",,,2025-02-16T04:42:12.573Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera klingelfusii,AR,"-53,98",-26,684429003,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera klingelfusii,,SPECIES,"Acianthera klingelfusii Luer, Toscano & Baptista","Acianthera klingelfusii Luer, Toscano & D.H. Baptista",,AR,"Gobernador Lanusse, Campo Los Palmitos",Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26,-53.98,,,,,,,,,,,7564927,7564927,PRESERVED_SPECIMEN,MO,HERB,419198,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:12.572Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera klingelfusii,AR,"-53,96","-26,64",684429004,f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera klingelfusii,,SPECIES,"Acianthera klingelfusii Luer, Toscano & Baptista","Acianthera klingelfusii Luer, Toscano & D.H. Baptista",,AR,"El Piñalito, Arroyo Manduví",Misiones,PRESENT,,b6f05cf0-43ce-11d9-8439-b8a03c50a862,-26.64,-53.96,,,,,,,,,,,7564927,7564927,PRESERVED_SPECIMEN,MO,HERB,419199,,-,,CC_BY_4_0,,"Johnson, A. E.",,,2025-02-16T04:42:12.537Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera lojae,CR,-83,9,730282288,dcf2e144-9956-491f-a5ac-8990c7fea3b9,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera lojae,,SPECIES,Acianthera lojae (Schltr.) Luer,Acianthera lojae,(Schltr.) Luer,CR,,Puntarenas,PRESENT,,a4d6cc6b-4c62-4015-ad7b-1ba69847a616,878.075,-82.960.222,,,,,,,,,,,2839652,2839652,PRESERVED_SPECIMEN,OTS,Herbarium - Las Cruces Biological Station,3060,,"Oviedo-Brenes, Federico",,CC_BY_4_0,,,,,2025-02-02T16:38:59.479Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
,CR,-83,9,730300886,d6fa86b9-8906-4622-9ebc-24d393c9ac12,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera sp,,CR,,Puntarenas,PRESENT,,a4d6cc6b-4c62-4015-ad7b-1ba69847a616,888.375,-83.076.667,,,,,,,,,,,7848554,,LIVING_SPECIMEN,OTS,Wilson Botanical Garden - Las Cruces Biological Station,20120111,,-,,CC_BY_4_0,,"Oviedo-Brenes, Federico",,,2025-02-02T16:34:29.830Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera cogniauxiana,CR,-83,9,730303898,d6fa86b9-8906-4622-9ebc-24d393c9ac12,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera cogniauxiana,,SPECIES,Acianthera cogniauxiana (Schltr.) Pridgeon & M.W.Chase,Acianthera cogniauxiana,(Schltr.) Pridgeon & M.W.Chase,CR,,Puntarenas,PRESENT,,a4d6cc6b-4c62-4015-ad7b-1ba69847a616,8.794.972,-82.970.417,,,,,,,,,,,2839516,2839516,LIVING_SPECIMEN,OTS,Wilson Botanical Garden - Las Cruces Biological Station,20120183,,"Oviedo-Brenes, Federico",,CC_BY_4_0,,"Oviedo-Brenes, Federico",,,2025-02-02T16:34:29.785Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera miqueliana,CO,-72,-6,768731935,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:12422,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Pleurothallis miqueliana (H.Focke) Lindl.,Pleurothallis miqueliana,(H.Focke) Lindl.,CO,"río Caquetá, comunidad indígena de Peña Roja, bosque primarío, várzea",Amazonas,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,-61.666,-7.211.667,,,280,0,,,28/10/1995,28,10,1995,2839920,2839916,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,12422,23,"Christenson, E.A.",2010-06-01 0:00:00,CC_BY_NC_4_0,,"Groenendijk, J.",,,2025-02-21T15:53:55.210Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera miqueliana,CO,-68,"3,8499",768753560,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:41412,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Pleurothallis miqueliana (H.Focke) Lindl.,Pleurothallis miqueliana,(H.Focke) Lindl.,CO,"río Inírida, Mavecurí, cerro pajarito.",Guainía,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,3.8499,-67.984,,,,,,,06/03/1965,6,3,1965,2839920,2839916,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,41412,7096,"Christenson, E.A.",2010-06-01 0:00:00,CC_BY_NC_4_0,,"Fernández-P., Á.",,,2025-02-21T15:53:49.241Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla,CO,-74,2,768759047,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:49127,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Acianthera discophylla (Luer & Carnevali) Luer,Acianthera discophylla,(Luer & Carnevali) Luer,CO,"resguardo indígena Yaguara, llanura aluvial del cñ. Pera Alonso, tributarío del río Tunia, margen izq., bosque de altura media (10-15m), estratos poco diferenciables, sotobosque poco diverso, relieve plano, suelo con 5cm de hojarasca",Guaviare,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,1.803.278,-73.565.972,,,932,0,,,10/10/2016,10,10,2016,2839650,2839650,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,49127,47428,"Jaimes-R., M.S.",2016-12-01 0:00:00,CC_BY_NC_4_0,,"Cárdenas, D.",,,2025-02-21T15:53:47.396Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,CO,-70,9,768772256,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:67909,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Acianthera ciliata (Knowles & Westc.) F.Barros & L.R.S.Guim.,Acianthera ciliata,(Knowles & Westc.) F.Barros & L.Guimarães,CO,"comunidad indígena Bogotá-Cachivera, vía Mitú, sabana de Kubiyú, varillal sobre arena blanca",Vaupés,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,893.861,-7.013.475,,,,,,,08/08/2008,8,8,2008,5951596,5951596,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,67909,2679,,,CC_BY_NC_4_0,,"Castaño-A., N.",,,2025-02-21T15:53:57.752Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla,CO,-70,7,768774345,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:70823,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Acianthera discophylla (Luer & Carnevali) Luer,Acianthera discophylla,(Luer & Carnevali) Luer,CO,"comunidad indígena de Acaricuara, cñ. Paca, sobre arena blanca",Vaupés,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,708.222,-70.237.222,,,200,0,,,02/06/2009,2,6,2009,2839650,2839650,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,70823,22610,"Cordero-P., Z.",2010-09-01 0:00:00,CC_BY_NC_4_0,,"Cárdenas, D.",,,2025-02-21T15:53:55.368Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera verecunda,CR,-84,"10,4209",883367717,2429287b-ef65-4cfd-afcc-11cc3ba95cca,urn:catalog:ALTA-VP:96295,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera verecunda,,SPECIES,Pleurothallis verecunda Schltr.,Pleurothallis verecunda Schltr.,,CR,La Selva Biological Station,Heredia,PRESENT,1,03cb9700-6cee-11d8-922d-b8a03c50a862,10.4209,-840.199,3200,,,,,,08/03/1991,8,3,1991,2839909,2839908,PRESERVED_SPECIMEN,University of Alberta Museums,ALTA-VP,96295,67,"Richardson, Katherine",,CC0_1_0,University of Alberta Museums,"Richardson, Katherine",,,2025-02-27T20:42:47.372Z,,COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera verecunda,CR,-84,"10,4209",883367781,2429287b-ef65-4cfd-afcc-11cc3ba95cca,urn:catalog:ALTA-VP:96296,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera verecunda,,SPECIES,Pleurothallis verecunda Schltr.,Pleurothallis verecunda Schltr.,,CR,La Selva Biological Station,Heredia,PRESENT,1,03cb9700-6cee-11d8-922d-b8a03c50a862,10.4209,-840.199,3200,,,,,,06/03/1991,6,3,1991,2839909,2839908,PRESERVED_SPECIMEN,University of Alberta Museums,ALTA-VP,96296,58,"Richardson, Katherine; Currah, Randy",,CC0_1_0,University of Alberta Museums,"Richardson, Katherine;Currah, Randy",,,2025-02-27T20:42:47.372Z,,COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera pantasmi,CR,-84,"10,4209",883368358,2429287b-ef65-4cfd-afcc-11cc3ba95cca,urn:catalog:ALTA-VP:96316,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmi,,SPECIES,Pleurothallis pantasmi Rchb.f.,Pleurothallis pantasmi Rchb. f.,,CR,La Selva Biological Station,Heredia,PRESENT,1,03cb9700-6cee-11d8-922d-b8a03c50a862,10.4209,-840.199,3200,,,,,,22/03/1991,22,3,1991,2839821,2839819,PRESERVED_SPECIMEN,University of Alberta Museums,ALTA-VP,96316,00137A,"Richardson, Katherine",,CC0_1_0,University of Alberta Museums,"Richardson, Katherine",,,2025-02-27T20:42:46.863Z,,COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera pantasmi,CR,-84,"10,4209",883368413,2429287b-ef65-4cfd-afcc-11cc3ba95cca,urn:catalog:ALTA-VP:96282,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmi,,SPECIES,Pleurothallis pantasmi Rchb.f.,Pleurothallis pantasmi Rchb. f.,,CR,La Selva Biological Station,Heredia,PRESENT,1,03cb9700-6cee-11d8-922d-b8a03c50a862,10.4209,-840.199,3200,,,,,,24/04/1991,24,4,1991,2839821,2839819,PRESERVED_SPECIMEN,University of Alberta Museums,ALTA-VP,96282,292,"Richardson, Katherine",,CC0_1_0,University of Alberta Museums,"Richardson, Katherine",,,2025-02-27T20:42:47.319Z,,COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera pantasmi,CR,-84,"10,4209",883381890,2429287b-ef65-4cfd-afcc-11cc3ba95cca,urn:catalog:ALTA-VP:96317,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmi,,SPECIES,Pleurothallis pantasmi Rchb.f.,Pleurothallis pantasmi Rchb. f.,,CR,La Selva Biological Station,Heredia,PRESENT,1,03cb9700-6cee-11d8-922d-b8a03c50a862,10.4209,-840.199,3200,,,,,,22/03/1991,22,3,1991,2839821,2839819,PRESERVED_SPECIMEN,University of Alberta Museums,ALTA-VP,96317,137,"Richardson, Katherine",,CC0_1_0,University of Alberta Museums,"Richardson, Katherine",,,2025-02-27T20:42:46.863Z,,COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera ochreata,BR,-41,-12,912258772,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000293430,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"About 7-10 km along the main Seabra-Itaberaba road, W of the Lençóis turning, by the Rio Mucugezinho",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-12.466.667,-41.433.333,,,800,,,,1980-05-27 0:00,27,5,1980,2839767,2839767,PRESERVED_SPECIMEN,K,Herbarium,K000293430,22704,"van den Berg, C.; Azevedo, C.O.",,CC_BY_4_0,,"Harley, R.M.; Bromley, G.L.; Carvalho, A.M.; Soares Nunes, J.M.; Hage, J.L.; Santos, E.B.",,,2025-02-28T00:06:53.786Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera ochreata,BR,"-41,9",-13,912258775,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000293412,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,Campo da Pedra Grande,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-13.233.333,-41.9,,,1525,25,,,1992-01-21 0:00,21,1,1992,2839767,2839767,PRESERVED_SPECIMEN,K,Herbarium,K000293412,H51010,"Toscano de Brito, A.",,CC_BY_4_0,,"Lughadha, E.N.; Queiroz, R.F.",,,2025-02-28T00:06:53.786Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera ochreata,BR,-42,-14,912258787,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000293435,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ochreata,,SPECIES,Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Acianthera ochreata,(Lindl.) Pridgeon & M.W.Chase,BR,"Near Junco, by track to Pico das Almas, ca. 15 km WNW of the town of Rio de Contas",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-13.533.333,-41.916.667,,,1200,,,,1974-01-24 0:00,24,1,1974,2839767,2839767,PRESERVED_SPECIMEN,K,Herbarium,K000293435,15636,"van den Berg, C.; Azevedo, C.O.",,CC_BY_4_0,,"Harley, R.M.; Renvoize, S.A.; Erskine, C.M.; Brighton, C.A.; Pinheiro, R.",,,2025-02-28T00:05:01.984Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
